 Osu                      
  SWAT+ Mar 18 2022    MODULAR Rev 2020.60.5.4                                  
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   365    12    31  2022    2304    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2305    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2306    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2307    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2308    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2309    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2310    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2311    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2312    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2313    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2314    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2315    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2316    rice140                    99.855      44.935       1.358       0.130
   365    12    31  2022    2317    rice140                    82.797      37.259       1.126       0.108
   365    12    31  2022    2318    rice140                    93.216      41.947       1.268       0.121
   365    12    31  2022    2321    rice140                   209.844      94.430       2.854       0.273
   365    12    31  2022    2322    rice140                   209.346      94.206       2.847       0.272
   365    12    31  2022    2323    rice140                    92.745      41.735       1.241       0.121
   365    12    31  2022    2324    rice140                    91.771      41.297       1.227       0.119
   365    12    31  2022    2325    rice140                    92.567      41.655       1.237       0.120
   365    12    31  2022    2326    rice140                   202.059      90.927       2.748       0.263
   365    12    31  2022    2327    rice140                   204.270      91.921       2.778       0.266
   365    12    31  2022    2328    rice140                   203.574      91.608       2.769       0.265
   365    12    31  2022    2329    rice140                   202.158      90.971       2.749       0.263
   365    12    31  2022    2330    rice140                   154.004      69.302       2.094       0.200
   365    12    31  2022    2331    rice140                   153.895      69.253       2.093       0.200
   365    12    31  2022    2332    rice140                   247.518     111.383       3.339       0.322
   365    12    31  2022    2333    rice140                   239.786     107.903       3.234       0.312
   365    12    31  2022    2334    rice140                   251.546     113.196       3.394       0.327
   365    12    31  2022    2335    rice140                   396.155     178.270       5.388       0.515
   365    12    31  2022    2336    rice140                   423.570     190.606       5.761       0.551
   365    12    31  2022    2337    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2338    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2339    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2340    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2341    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2342    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2343    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2344    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2345    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2346    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2347    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2348    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2349    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2350    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2351    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2352    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2353    agrl                      467.908     210.559       9.311       1.497
   365    12    31  2022    2354    agrl                      468.559     210.851       9.324       1.499
   365    12    31  2022    2355    agrl                      479.263     215.668       9.537       1.534
   365    12    31  2022    2356    agrl                       80.356      36.160       1.599       0.257
   365    12    31  2022    2357    agrl                       79.229      35.653       1.577       0.254
   365    12    31  2022    2358    agrl                       79.637      35.837       1.585       0.255
   365    12    31  2022    2359    agrl                      364.581     164.062       7.255       1.167
   365    12    31  2022    2360    agrl                      364.850     164.182       7.261       1.168
   365    12    31  2022    2361    agrl                      245.787     110.604       4.891       0.787
   365    12    31  2022    2362    agrl                      125.755      56.590       2.503       0.402
   365    12    31  2022    2363    agrl                      124.457      56.006       2.477       0.398
   365    12    31  2022    2364    agrl                      125.198      56.339       2.491       0.401
   365    12    31  2022    2365    agrl                      368.317     165.743       7.330       1.179
   365    12    31  2022    2366    agrl                      371.481     167.166       7.392       1.189
   365    12    31  2022    2367    agrl                      362.954     163.329       7.223       1.161
   365    12    31  2022    2368    agrl                      107.469      48.361       2.139       0.344
   365    12    31  2022    2369    agrl                      109.216      49.147       2.173       0.349
   365    12    31  2022    2370    agrl                      109.823      49.421       2.185       0.351
   365    12    31  2022    2371    agrl                      266.953     120.129       5.312       0.854
   365    12    31  2022    2372    agrl                      381.694     171.762       7.596       1.221
   365    12    31  2022    2373    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2374    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2375    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2376    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2377    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2378    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2379    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2380    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2381    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2382    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2383    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2384    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2385    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2386    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2387    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2388    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2389    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2390    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2391    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2392    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2393    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2394    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2395    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2396    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2397    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2398    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2399    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2400    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2401    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2402    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2403    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2404    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2405    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2406    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2407    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2408    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2409    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2410    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2411    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2412    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2413    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2414    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2415    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2416    rice140                    63.731      28.679       0.850       0.083
   365    12    31  2022    2417    rice140                    62.884      28.298       0.832       0.082
   365    12    31  2022    2418    rice140                   144.866      65.190       1.970       0.188
   365    12    31  2022    2419    rice140                   235.714     106.071       3.206       0.306
   365    12    31  2022    2420    rice140                   174.954      78.729       2.379       0.227
   365    12    31  2022    2421    rice140                   392.224     176.501       5.334       0.510
   365    12    31  2022    2422    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2423    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2424    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2425    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2431    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2432    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2433    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2434    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2435    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2436    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2437    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2438    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2439    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2440    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2441    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2442    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2443    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2444    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2445    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2446    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2447    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2448    rice140                   203.874      91.743       2.773       0.265
   365    12    31  2022    2449    rice140                   202.388      91.075       2.752       0.263
   365    12    31  2022    2450    rice140                   209.335      94.201       2.847       0.272
   365    12    31  2022    2451    rice140                   210.411      94.685       2.862       0.274
   365    12    31  2022    2452    rice140                   423.167     190.425       5.755       0.550
   365    12    31  2022    2453    rice140                   426.249     191.812       5.797       0.554
   365    12    31  2022    2454    rice140                   237.394     106.827       3.229       0.309
   365    12    31  2022    2455    rice140                   246.594     110.967       3.354       0.321
   365    12    31  2022    2456    rice140                   241.567     108.705       3.285       0.314
   365    12    31  2022    2457    rice140                    93.678      42.155       1.254       0.122
   365    12    31  2022    2458    rice140                    93.375      42.019       1.248       0.121
   365    12    31  2022    2459    rice140                    90.703      40.816       1.221       0.118
   365    12    31  2022    2460    rice140                   272.433     122.595       3.705       0.354
   365    12    31  2022    2461    rice140                   266.842     120.079       3.629       0.347
   365    12    31  2022    2462    rice140                   384.006     172.803       5.222       0.499
   365    12    31  2022    2463    rice140                   382.855     172.285       5.207       0.498
   365    12    31  2022    2464    rice140                   395.971     178.187       5.385       0.515
   365    12    31  2022    2465    rice140                   241.703     108.766       3.260       0.314
   365    12    31  2022    2466    rice140                   239.492     107.771       3.230       0.311
   365    12    31  2022    2467    agrl                      468.511     210.830       9.323       1.499
   365    12    31  2022    2468    agrl                      471.107     211.998       9.375       1.508
   365    12    31  2022    2469    agrl                      362.869     163.291       7.221       1.161
   365    12    31  2022    2470    agrl                      364.052     163.823       7.245       1.165
   365    12    31  2022    2471    agrl                      367.995     165.598       7.323       1.178
   365    12    31  2022    2472    agrl                       79.368      35.716       1.579       0.254
   365    12    31  2022    2473    agrl                       80.429      36.193       1.601       0.257
   365    12    31  2022    2474    agrl                       79.497      35.774       1.582       0.254
   365    12    31  2022    2475    agrl                      273.422     123.040       5.441       0.875
   365    12    31  2022    2476    agrl                      271.955     122.380       5.412       0.870
   365    12    31  2022    2477    agrl                      268.398     120.779       5.341       0.859
   365    12    31  2022    2478    agrl                      398.186     179.184       7.924       1.274
   365    12    31  2022    2479    agrl                      390.130     175.558       7.764       1.248
   365    12    31  2022    2480    agrl                      695.859     313.137      13.848       2.227
   365    12    31  2022    2481    agrl                      690.019     310.508      13.731       2.208
   365    12    31  2022    2482    agrl                      735.766     331.095      14.642       2.354
   365    12    31  2022    2483    agrl                      236.923     106.615       4.715       0.758
   365    12    31  2022    2484    agrl                      238.602     107.371       4.748       0.764
   365    12    31  2022    2485    agrl                      249.908     112.459       4.973       0.800
   365    12    31  2022    2486    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2487    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2488    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2489    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2490    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2491    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2492    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2493    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2494    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2495    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2496    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2497    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2498    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2499    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2500    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2501    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2502    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2503    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2504    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2505    rice140                    67.418      30.338       0.917       0.088
   365    12    31  2022    2506    rice140                    52.273      23.523       0.700       0.068
   365    12    31  2022    2507    rice140                   141.363      63.613       1.923       0.184
   365    12    31  2022    2508    rice140                   124.310      55.940       1.691       0.162
   365    12    31  2022    2509    rice140                   124.694      56.112       1.696       0.162
   365    12    31  2022    2510    rice140                   256.703     115.516       3.491       0.334
   365    12    31  2022    2511    rice140                   106.098      47.744       1.443       0.138
   365    12    31  2022    2512    rice140                   108.883      48.997       1.481       0.142
   365    12    31  2022    2513    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2514    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2515    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2516    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2517    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2518    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2519    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2520    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2521    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2522    agrl                       64.553      29.049       1.285       0.207
   365    12    31  2022    2523    agrl                      215.309      96.889       4.285       0.689
   365    12    31  2022    2524    agrl                      209.456      94.255       4.168       0.670
   365    12    31  2022    2525    agrl                      346.675     156.004       6.899       1.109
   365    12    31  2022    2526    agrl                      368.451     165.803       7.332       1.179
   365    12    31  2022    2527    agrl                      185.363      83.413       3.689       0.593
   365    12    31  2022    2528    agrl                      477.486     214.869       9.502       1.528
   365    12    31  2022    2529    agrl                      293.934     132.270       5.849       0.941
   365    12    31  2022    2530    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2531    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2532    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2533    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2534    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2537    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2538    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2539    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2540    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2541    rice140                   423.936     190.771       5.766       0.551
   365    12    31  2022    2542    rice140                   299.751     134.888       4.077       0.390
   365    12    31  2022    2543    rice140                   300.796     135.358       4.091       0.391
   365    12    31  2022    2544    rice140                    93.124      41.906       1.244       0.121
   365    12    31  2022    2545    rice140                    91.789      41.305       1.227       0.119
   365    12    31  2022    2546    rice140                   202.392      91.076       2.753       0.263
   365    12    31  2022    2547    rice140                   203.305      91.487       2.765       0.264
   365    12    31  2022    2548    rice140                   305.488     137.470       4.155       0.397
   365    12    31  2022    2549    rice140                   305.599     137.519       4.156       0.397
   365    12    31  2022    2550    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2551    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2552    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2553    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2554    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2555    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2556    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2557    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2558    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2559    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2560    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2561    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2562    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2563    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2564    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2565    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2566    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2567    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2568    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2569    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2570    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2571    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2572    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2573    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2574    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2575    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2576    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2577    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2578    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2579    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2580    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2581    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2582    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2583    agrl                       80.313      36.141       1.598       0.257
   365    12    31  2022    2584    agrl                       79.344      35.705       1.579       0.254
   365    12    31  2022    2585    agrl                       79.304      35.687       1.578       0.254
   365    12    31  2022    2586    agrl                      238.197     107.188       4.740       0.762
   365    12    31  2022    2587    agrl                      236.721     106.524       4.711       0.758
   365    12    31  2022    2588    agrl                      363.499     163.575       7.234       1.163
   365    12    31  2022    2589    agrl                      362.730     163.229       7.218       1.161
   365    12    31  2022    2590    agrl                      365.707     164.568       7.278       1.170
   365    12    31  2022    2591    agrl                      125.580      56.511       2.499       0.402
   365    12    31  2022    2592    agrl                      125.800      56.610       2.503       0.403
   365    12    31  2022    2593    rice140                   151.525      68.186       2.061       0.197
   365    12    31  2022    2594    rice140                   149.064      67.079       2.027       0.194
   365    12    31  2022    2595    rice140                   401.826     180.822       5.465       0.522
   365    12    31  2022    2596    rice140                   400.013     180.006       5.440       0.520
   365    12    31  2022    2597    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2598    wetn                        0.000       0.000       0.000       0.000
   365    12    31  2022    2599    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2600    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2602    wetw                        0.000       0.000       0.000       0.000
   365    12    31  2022    2603    rice140                   423.440     190.548       5.759       0.550
   365    12    31  2022    2604    rice140                   242.529     109.138       3.271       0.315
   365    12    31  2022    2605    rice140                   240.075     108.034       3.237       0.312
   365    12    31  2022    2606    rice140                   296.763     133.543       4.036       0.386
   365    12    31  2022    2607    rice140                   301.711     135.770       4.103       0.392
   365    12    31  2022    2608    rice140                   203.688      91.660       2.770       0.265
   365    12    31  2022    2609    rice140                   202.412      91.085       2.753       0.263
   365    12    31  2022    2610    rice140                    93.157      41.921       1.244       0.121
   365    12    31  2022    2611    rice140                    94.320      42.444       1.260       0.123
   365    12    31  2022    2612    rice140                    91.724      41.276       1.226       0.119
   365    12    31  2022    2613    rice140                   153.692      69.161       2.090       0.200
   365    12    31  2022    2614    rice140                   152.632      68.684       2.076       0.198
   365    12    31  2022    2615    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2616    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2617    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2618    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2619    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2620    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2621    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2622    agrl                      200.840      90.378       3.997       0.643
   365    12    31  2022    2623    agrl                      244.067     109.830       4.857       0.781
   365    12    31  2022    2624    agrl                      236.854     106.584       4.713       0.758
   365    12    31  2022    2625    agrl                      249.470     112.261       4.964       0.798
   365    12    31  2022    2626    agrl                       80.369      36.166       1.599       0.257
   365    12    31  2022    2627    agrl                       79.233      35.655       1.577       0.254
   365    12    31  2022    2628    agrl                       79.259      35.666       1.577       0.254
   365    12    31  2022    2629    agrl                      368.697     165.914       7.337       1.180
   365    12    31  2022    2630    agrl                      364.076     163.834       7.245       1.165
   365    12    31  2022    2631    agrl                      362.837     163.277       7.220       1.161
   365    12    31  2022    2632    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2633    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2634    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2635    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2636    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2637    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2638    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2639    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2640    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2641    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2642    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2643    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2644    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2645    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2646    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2647    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2648    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2649    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2650    orcd                        0.000       0.000       0.000       0.000
   365    12    31  2022    2651    rice140                    42.898      19.304       0.583       0.056
   365    12    31  2022    2652    rice140                   169.369      76.216       2.303       0.220
   365    12    31  2022    2653    rice140                    79.346      35.706       1.079       0.103
   365    12    31  2022    2654    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2655    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2656    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2657    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2658    frst_tems                   0.000       0.000       0.000       0.000
   365    12    31  2022    2659    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2660    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2661    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2662    frse_tecf                   0.000       0.000       0.000       0.000
   365    12    31  2022    2663    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2664    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2665    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2666    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2667    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2668    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2669    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2670    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2671    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2672    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2673    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2674    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2675    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2676    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2677    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2678    gras                        0.000       0.000       0.000       0.000
   365    12    31  2022    2679    agrl                       79.534      35.790       1.583       0.255
   365    12    31  2022    2680    agrl                       80.442      36.199       1.601       0.257
   365    12    31  2022    2681    agrl                      715.773     322.098      14.244       2.290
   365    12    31  2022    2682    agrl                      689.707     310.368      13.725       2.207
   365    12    31  2022    2683    agrl                      738.689     332.410      14.700       2.364
   365    12    31  2022    2684    agrl                      277.861     125.037       5.529       0.889
   365    12    31  2022    2685    agrl                      210.286      94.629       4.185       0.673
   365    12    31  2022    2686    agrl                      195.967      88.185       3.900       0.627
   365    12    31  2022    2687    agrl                      157.681      70.956       3.138       0.505
   365    12    31  2022    2688    agrl                      157.085      70.688       3.126       0.503
   365    12    31  2022    2689    agrl                      362.823     163.271       7.220       1.161
   365    12    31  2022    2690    agrl                      369.208     166.144       7.347       1.181
   365    12    31  2022    2691    agrl                      362.073     162.933       7.205       1.159
   365    12    31  2022    2692    rice140                   206.012      92.705       2.802       0.268
   365    12    31  2022    2693    rice140                   204.389      91.975       2.780       0.266
   365    12    31  2022    2694    rice140                    94.066      42.330       1.257       0.122
   365    12    31  2022    2695    rice140                    94.776      42.649       1.267       0.123
   365    12    31  2022    2696    rice140                    91.415      41.137       1.231       0.119
   365    12    31  2022    2697    rice140                   390.775     175.849       5.315       0.508
   365    12    31  2022    2698    rice140                   400.118     180.053       5.442       0.520
   365    12    31  2022    2699    rice140                   382.619     172.179       5.204       0.497
   365    12    31  2022    2700    rice140                   204.005      91.802       2.774       0.265
   365    12    31  2022    2701    rice140                   202.617      91.178       2.756       0.263
   365    12    31  2022    2702    rice140                   213.026      95.862       2.897       0.277
   365    12    31  2022    2703    rice140                   212.143      95.465       2.885       0.276
   365    12    31  2022    2704    rice140                   212.284      95.528       2.887       0.276
   365    12    31  2022    2705    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2706    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2707    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2708    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2709    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2710    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2711    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2712    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2713    urbn_warm                   0.000       0.000       0.000       0.000
   365    12    31  2022    2714    rice140                    70.121      31.555       0.954       0.091
